SIC_2DIGIT_CODE,SIC_2DIGIT_NAME,SIC_3DIGIT_CODE,SIC_3DIGIT_NAME,SIC_4DIGIT_CODE,SIC_4DIGIT_NAME,SIC_5DIGIT_CODE,SIC_5DIGIT_NAME,SIC_2DIGIT_CODE_NUMERIC,SIC_SECTION_LETTER,SIC_SECTION_CODE,SIC_SECTION_NAME
64,"64 : Financial service activities, except insurance and pension funding",649,"649 : Other financial service activities, except insurance and pension funding",6492,6492 : Other credit granting,64921,64921 : Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors,64,K,K (64-66),Financial and insurance activities
64,"64 : Financial service activities, except insurance and pension funding",649,"649 : Other financial service activities, except insurance and pension funding",6492,6492 : Other credit granting,64922,64922 : Activities of mortgage finance companies,64,K,K (64-66),Financial and insurance activities
64,"64 : Financial service activities, except insurance and pension funding",649,"649 : Other financial service activities, except insurance and pension funding",6492,6492 : Other credit granting,64929,64929 : Other credit granting (not including credit granting by non-deposit taking finance houses and other specialist consumer credit grantors and activities of mortgage finance companies) n.e.c.,64,K,K (64-66),Financial and insurance activities
64,"64 : Financial service activities, except insurance and pension funding",649,"649 : Other financial service activities, except insurance and pension funding",6499,"6499 : Other financial service activities, except insurance and pension funding, n.e.c.",64991,64991 : Security dealing on own account,64,K,K (64-66),Financial and insurance activities
64,"64 : Financial service activities, except insurance and pension funding",649,"649 : Other financial service activities, except insurance and pension funding",6499,"6499 : Other financial service activities, except insurance and pension funding, n.e.c.",64992,64992 : Factoring,64,K,K (64-66),Financial and insurance activities
64,"64 : Financial service activities, except insurance and pension funding",649,"649 : Other financial service activities, except insurance and pension funding",6499,"6499 : Other financial service activities, except insurance and pension funding, n.e.c.",64999,"64999 : Other financial service activities, except insurance and pension funding, (not including security dealing on own account and factoring) n.e.c.",64,K,K (64-66),Financial and insurance activities
65,"65 : Insurance, reinsurance and pension funding, except compulsory social security",651,651 : Insurance,6511,6511 : Life insurance,65110,65110 : Life insurance,65,K,K (64-66),Financial and insurance activities
65,"65 : Insurance, reinsurance and pension funding, except compulsory social security",651,651 : Insurance,6512,6512 : Non-life insurance,65120,65120 : Non-life insurance,65,K,K (64-66),Financial and insurance activities
65,"65 : Insurance, reinsurance and pension funding, except compulsory social security",652,652 : Reinsurance,6520,6520 : Reinsurance,65201,65201 : Life reinsurance,65,K,K (64-66),Financial and insurance activities
65,"65 : Insurance, reinsurance and pension funding, except compulsory social security",652,652 : Reinsurance,6520,6520 : Reinsurance,65202,65202 : Non-life reinsurance,65,K,K (64-66),Financial and insurance activities
65,"65 : Insurance, reinsurance and pension funding, except compulsory social security",653,653 : Pension funding,6530,6530 : Pension funding,65300,65300 : Pension funding,65,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,661,"661 : Activities auxiliary to financial services, except insurance and pension funding",6611,6611 : Administration of financial markets,66110,66110 : Administration of financial markets,66,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,661,"661 : Activities auxiliary to financial services, except insurance and pension funding",6612,6612 : Security and commodity contracts brokerage,66120,66120 : Security and commodity contracts brokerage,66,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,661,"661 : Activities auxiliary to financial services, except insurance and pension funding",6619,"6619 : Other activities auxiliary to financial services, except insurance and pension funding",66190,"66190 : Other activities auxiliary to financial services, except insurance and pension funding",66,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,662,662 : Activities auxiliary to insurance and pension funding,6621,6621 : Risk and damage evaluation,66210,66210 : Risk and damage evaluation,66,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,662,662 : Activities auxiliary to insurance and pension funding,6622,6622 : Activities of insurance agents and brokers,66220,66220 : Activities of insurance agents and brokers,66,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,662,662 : Activities auxiliary to insurance and pension funding,6629,6629 : Other activities auxiliary to insurance and pension funding,66290,66290 : Other activities auxiliary to insurance and pension funding,66,K,K (64-66),Financial and insurance activities
66,66 : Activities auxiliary to financial services and insurance activities,663,663 : Fund management activities,6630,6630 : Fund management activities,66300,66300 : Fund management activities,66,K,K (64-66),Financial and insurance activities
68,68 : Real estate activities,681,681 : Buying and selling of own real estate,6810,6810 : Buying and selling of own real estate,68100,68100 : Buying and selling of own real estate,68,L,L (68),Real estate activities
68,68 : Real estate activities,682,682 : Renting and operating of own or leased real estate,6820,6820 : Renting and operating of own or leased real estate,68201,68201 : Renting and operating of Housing Association real estate,68,L,L (68),Real estate activities
68,68 : Real estate activities,682,682 : Renting and operating of own or leased real estate,6820,6820 : Renting and operating of own or leased real estate,68202,68202 : Letting and operating of conference and exhibition centres,68,L,L (68),Real estate activities
68,68 : Real estate activities,682,682 : Renting and operating of own or leased real estate,6820,6820 : Renting and operating of own or leased real estate,68209,68209 : Letting and operating of own or leased real estate (other than Housing Association real estate and conference and exhibition services) n.e.c.,68,L,L (68),Real estate activities
68,68 : Real estate activities,683,683 : Real estate activities on a fee or contract basis,6831,6831 : Real estate agencies,68310,68310 : Real estate agencies,68,L,L (68),Real estate activities
68,68 : Real estate activities,683,683 : Real estate activities on a fee or contract basis,6832,6832 : Management of real estate on a fee or contract basis,68320,68320 : Management of real estate on a fee or contract basis,68,L,L (68),Real estate activities
69,69 : Legal and accounting activities,691,691 : Legal activities,6910,6910 : Legal activities,69101,69101 : Barristers at law,69,M,M (69-75),"Professional, scientific and technical activities"
69,69 : Legal and accounting activities,691,691 : Legal activities,6910,6910 : Legal activities,69102,69102 : Solicitors,69,M,M (69-75),"Professional, scientific and technical activities"
69,69 : Legal and accounting activities,691,691 : Legal activities,6910,6910 : Legal activities,69109,69109 : Activities of patent and copyright agents; other legal activities (other than those of barristers and solicitors) nec,69,M,M (69-75),"Professional, scientific and technical activities"
69,69 : Legal and accounting activities,692,"692 : Accounting, bookkeeping and auditing activities; tax consultancy",6920,"6920 : Accounting, bookkeeping and auditing activities; tax consultancy",69201,"69201 : Accounting, and auditing activities",69,M,M (69-75),"Professional, scientific and technical activities"
69,69 : Legal and accounting activities,692,"692 : Accounting, bookkeeping and auditing activities; tax consultancy",6920,"6920 : Accounting, bookkeeping and auditing activities; tax consultancy",69202,69202 : Bookkeeping activities,69,M,M (69-75),"Professional, scientific and technical activities"
69,69 : Legal and accounting activities,692,"692 : Accounting, bookkeeping and auditing activities; tax consultancy",6920,"6920 : Accounting, bookkeeping and auditing activities; tax consultancy",69203,69203 : Tax consultancy,69,M,M (69-75),"Professional, scientific and technical activities"
70,70 : Activities of head offices; management consultancy activities,701,701 : Activities of head offices,7010,7010 : Activities of head offices,70100,70100 : Activities of head offices,70,M,M (69-75),"Professional, scientific and technical activities"
70,70 : Activities of head offices; management consultancy activities,702,702 : Management consultancy activities,7021,7021 : Public relations and communication activities,70210,70210 : Public relations and communication activities,70,M,M (69-75),"Professional, scientific and technical activities"
70,70 : Activities of head offices; management consultancy activities,702,702 : Management consultancy activities,7022,7022 : Business and other management consultancy activities,70221,70221 : Financial management,70,M,M (69-75),"Professional, scientific and technical activities"
70,70 : Activities of head offices; management consultancy activities,702,702 : Management consultancy activities,7022,7022 : Business and other management consultancy activities,70229,70229 : Management consultancy activities (other than financial management),70,M,M (69-75),"Professional, scientific and technical activities"
71,71 : Architectural and engineering activities; technical testing and analysis,711,711 : Architectural and engineering activities and related technical consultancy,7111,7111 : Architectural activities,71111,71111 : Architectural activities,71,M,M (69-75),"Professional, scientific and technical activities"
71,71 : Architectural and engineering activities; technical testing and analysis,711,711 : Architectural and engineering activities and related technical consultancy,7111,7111 : Architectural activities,71112,71112 : Urban planning and landscape architectural activities,71,M,M (69-75),"Professional, scientific and technical activities"
71,71 : Architectural and engineering activities; technical testing and analysis,711,711 : Architectural and engineering activities and related technical consultancy,7112,7112 : Engineering activities and related technical consultancy,71121,71121 : Engineering design activities for industrial process and production,71,M,M (69-75),"Professional, scientific and technical activities"
71,71 : Architectural and engineering activities; technical testing and analysis,711,711 : Architectural and engineering activities and related technical consultancy,7112,7112 : Engineering activities and related technical consultancy,71122,71122 : Engineering related scientific and technical consulting activities,71,M,M (69-75),"Professional, scientific and technical activities"
71,71 : Architectural and engineering activities; technical testing and analysis,711,711 : Architectural and engineering activities and related technical consultancy,7112,7112 : Engineering activities and related technical consultancy,71129,71129 : Other engineering activities (not including engineering design for industrial process and production or engineering related scientific and technical consulting activities),71,M,M (69-75),"Professional, scientific and technical activities"
71,71 : Architectural and engineering activities; technical testing and analysis,712,712 : Technical testing and analysis,7120,7120 : Technical testing and analysis,71200,71200 : Technical testing and analysis,71,M,M (69-75),"Professional, scientific and technical activities"
72,72 : Scientific research and development,721,721 : Research and experimental development on natural sciences and engineering,7211,7211 : Research and experimental development on biotechnology,72110,72110 : Research and experimental development on biotechnology,72,M,M (69-75),"Professional, scientific and technical activities"
72,72 : Scientific research and development,721,721 : Research and experimental development on natural sciences and engineering,7219,7219 : Other research and experimental development on natural sciences and engineering,72190,72190 : Other research and experimental development on natural sciences and engineering,72,M,M (69-75),"Professional, scientific and technical activities"
72,72 : Scientific research and development,722,722 : Research and experimental development on social sciences and humanities,7220,7220 : Research and experimental development on social sciences and humanities,72200,72200 : Research and experimental development on social sciences and humanities,72,M,M (69-75),"Professional, scientific and technical activities"
73,73 : Advertising and market research,731,731 : Advertising,7311,7311 : Advertising agencies,73110,73110 : Advertising agencies,73,M,M (69-75),"Professional, scientific and technical activities"
73,73 : Advertising and market research,731,731 : Advertising,7312,7312 : Media representation,73120,73120 : Media representation,73,M,M (69-75),"Professional, scientific and technical activities"
73,73 : Advertising and market research,732,732 : Market research and public opinion polling,7320,7320 : Market research and public opinion polling,73200,73200 : Market research and public opinion polling,73,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",741,741 : Specialised design activities,7410,7410 : Specialised design activities,74100,74100 : Specialised design activities,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",742,742 : Photographic activities,7420,7420 : Photographic activities,74201,74201 : Portrait photographic activities,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",742,742 : Photographic activities,7420,7420 : Photographic activities,74202,74202 : Other specialist photography (not including portrait photography),74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",742,742 : Photographic activities,7420,7420 : Photographic activities,74203,74203 : Film processing,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",742,742 : Photographic activities,7420,7420 : Photographic activities,74209,74209 : Other photographic activities (not including portrait and other specialist photography and film processing) nec,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",743,743 : Translation and interpretation activities,7430,7430 : Translation and interpretation activities,74300,74300 : Translation and interpretation activities,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",749,"749 : Other professional, scientific and technical activities n.e.c.",7490,"7490 : Other professional, scientific and technical activities n.e.c.",74901,74901 : Environmental consulting activities,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",749,"749 : Other professional, scientific and technical activities n.e.c.",7490,"7490 : Other professional, scientific and technical activities n.e.c.",74902,74902 : Quantity surveying activities,74,M,M (69-75),"Professional, scientific and technical activities"
74,"74 : Other professional, scientific and technical activities",749,"749 : Other professional, scientific and technical activities n.e.c.",7490,"7490 : Other professional, scientific and technical activities n.e.c.",74909,"74909 : Other professional, scientific and technical activities (not including environmental consultancy or quantity surveying)",74,M,M (69-75),"Professional, scientific and technical activities"
75,75 : Veterinary activities,750,750 : Veterinary activities,7500,7500 : Veterinary activities,75000,75000 : Veterinary activities,75,M,M (69-75),"Professional, scientific and technical activities"
77,77 : Rental and leasing activities,771,771 : Renting and leasing of motor vehicles,7711,7711 : Renting and leasing of cars and light motor vehicles,77110,77110 : Renting and leasing of cars and light motor vehicles,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,771,771 : Renting and leasing of motor vehicles,7712,7712 : Renting and leasing of trucks,77120,77120 : Renting and leasing of trucks,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,772,772 : Renting and leasing of personal and household goods,7721,7721 : Renting and leasing of recreational and sports goods,77210,77210 : Renting and leasing of recreational and sports goods,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,772,772 : Renting and leasing of personal and household goods,7722,7722 : Renting of video tapes and disks,77220,77220 : Renting of video tapes and disks,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,772,772 : Renting and leasing of personal and household goods,7729,7729 : Renting and leasing of other personal and household goods,77291,77291 : Renting and leasing of media entertainment equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,772,772 : Renting and leasing of personal and household goods,7729,7729 : Renting and leasing of other personal and household goods,77299,77299 : Renting and leasing of other personal and household goods (other than media entertainment equipment),77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7731,7731 : Renting and leasing of agricultural machinery and equipment,77310,77310 : Renting and leasing of agricultural machinery and equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7732,7732 : Renting and leasing of construction and civil engineering machinery and equipment,77320,77320 : Renting and leasing of construction and civil engineering machinery and equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7733,7733 : Renting and leasing of office machinery and equipment (including computers),77330,77330 : Renting and leasing of office machinery and equipment (including computers),77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7734,7734 : Renting and leasing of water transport equipment,77341,77341 : Renting and leasing of passenger water transport equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7734,7734 : Renting and leasing of water transport equipment,77342,77342 : Renting and leasing of freight water transport equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7735,7735 : Renting and leasing of air transport equipment,77351,77351 : Renting and leasing of passenger air transport equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7735,7735 : Renting and leasing of air transport equipment,77352,77352 : Renting and leasing of freight air transport equipment,77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,773,"773 : Renting and leasing of other machinery, equipment and tangible goods",7739,"7739 : Renting and leasing of other machinery, equipment and tangible goods n.e.c.",77390,"77390 : Renting and leasing of other machinery, equipment and tangible goods nec",77,N,N (77-82),Administrative and support service activities
77,77 : Rental and leasing activities,774,"774 : Leasing of intellectual property and similar products, except copyrighted works",7740,"7740 : Leasing of intellectual property and similar products, except copyrighted works",77400,"77400 : Leasing of intellectual property and similar products, except copyrighted works",77,N,N (77-82),Administrative and support service activities
78,78 : Employment activities,781,781 : Activities of employment placement agencies,7810,7810 : Activities of employment placement agencies,78101,"78101 : Motion picture, television and other theatrical casting",78,N,N (77-82),Administrative and support service activities
78,78 : Employment activities,781,781 : Activities of employment placement agencies,7810,7810 : Activities of employment placement agencies,78109,"78109 : Activities of employment placement agencies (other than motion picture, television and other theatrical casting) nec",78,N,N (77-82),Administrative and support service activities
78,78 : Employment activities,782,782 : Temporary employment agency activities,7820,7820 : Temporary employment agency activities,78200,78200 : Temporary employment agency activities,78,N,N (77-82),Administrative and support service activities
78,78 : Employment activities,783,783 : Other human resources provision,7830,7830 : Other human resources provision,78300,78300 : Other human resources provision,78,N,N (77-82),Administrative and support service activities
79,"79 : Travel agency, tour operator and other reservation service and related activities",791,791 : Travel agency and tour operator activities,7911,7911 : Travel agency activities,79110,79110 : Travel agency activities,79,N,N (77-82),Administrative and support service activities
79,"79 : Travel agency, tour operator and other reservation service and related activities",791,791 : Travel agency and tour operator activities,7912,7912 : Tour operator activities,79120,79120 : Tour operator activities,79,N,N (77-82),Administrative and support service activities
79,"79 : Travel agency, tour operator and other reservation service and related activities",799,799 : Other reservation service and related activities,7990,7990 : Other reservation service and related activities,79901,79901 : Activities of tourist guides,79,N,N (77-82),Administrative and support service activities
79,"79 : Travel agency, tour operator and other reservation service and related activities",799,799 : Other reservation service and related activities,7990,7990 : Other reservation service and related activities,79909,79909 : Other reservation service activities (not including activities of tourist guides),79,N,N (77-82),Administrative and support service activities
80,80 : Security and investigation activities,801,801 : Private security activities,8010,8010 : Private security activities,80100,80100 : Private security activities,80,N,N (77-82),Administrative and support service activities
80,80 : Security and investigation activities,802,802 : Security systems service activities,8020,8020 : Security systems service activities,80200,80200 : Security systems service activities,80,N,N (77-82),Administrative and support service activities
80,80 : Security and investigation activities,803,803 : Investigation activities,8030,8030 : Investigation activities,80300,80300 : Investigation activities,80,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,811,811 : Combined facilities support activities,8110,8110 : Combined facilities support activities,81100,81100 : Combined facilities support activities,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8121,8121 : General cleaning of buildings,81210,81210 : General cleaning of buildings,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8122,8122 : Other building and industrial cleaning activities,81221,81221 : Window cleaning services,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8122,8122 : Other building and industrial cleaning activities,81222,81222 : Specialised cleaning services,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8122,8122 : Other building and industrial cleaning activities,81223,81223 : Furnace and chimney cleaning services,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8122,8122 : Other building and industrial cleaning activities,81229,"81229 : Building and industrial cleaning activities (other than window cleaning, specialised cleaning and furnace and cleaning services) n.e.c.",81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8129,8129 : Other cleaning activities,81291,81291 : Disinfecting and extermination services,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,812,812 : Cleaning activities,8129,8129 : Other cleaning activities,81299,81299 : Cleaning services (other than disinfecting and extermination services) nec,81,N,N (77-82),Administrative and support service activities
81,81 : Services to buildings and landscape activities,813,813 : Landscape service activities,8130,8130 : Landscape service activities,81300,81300 : Landscape service activities,81,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",821,821 : Office administrative and support activities,8211,8211 : Combined office administrative service activities,82110,82110 : Combined office administrative service activities,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",821,821 : Office administrative and support activities,8219,"8219 : Photocopying, document preparation and other specialised office support activities",82190,"82190 : Photocopying, document preparation and other specialised office support activities",82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",822,822 : Activities of call centres,8220,8220 : Activities of call centres,82200,82200 : Activities of call centres,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",823,823 : Organisation of conventions and trade shows,8230,8230 : Convention and trade show organizers,82301,82301 : Activities of exhibition and fair organizers,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",823,823 : Organisation of conventions and trade shows,8230,8230 : Convention and trade show organizers,82302,82302 : Activities of conference organizers,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",829,829 : Business support service activities n.e.c.,8291,8291 : Activities of collection agencies and credit bureaus,82911,82911 : Activities of collection agencies,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",829,829 : Business support service activities n.e.c.,8291,8291 : Activities of collection agencies and credit bureaus,82912,82912 : Activities of credit bureaus,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",829,829 : Business support service activities n.e.c.,8292,8292 : Packaging activities,82920,82920 : Packaging activities,82,N,N (77-82),Administrative and support service activities
82,"82 : Office administrative, office support and other business support activities",829,829 : Business support service activities n.e.c.,8299,8299 : Other business support service activities n.e.c.,82990,82990 : Other business support service activities nec,82,N,N (77-82),Administrative and support service activities
84,84 : Public administration and defence; compulsory social security,841,841 : Administration of the State and the economic and social policy of the community,8411,8411 : General public administration activities,84110,84110 : General public administration activities,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,841,841 : Administration of the State and the economic and social policy of the community,8412,"8412 : Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",84120,"84120 : Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,841,841 : Administration of the State and the economic and social policy of the community,8413,8413 : Regulation of and contribution to more efficient operation of businesses,84130,84130 : Regulation of and contribution to more efficient operation of businesses,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,842,842 : Provision of services to the community as a whole,8421,8421 : Foreign affairs,84210,84210 : Foreign affairs,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,842,842 : Provision of services to the community as a whole,8422,8422 : Defence activities,84220,84220 : Defence activities,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,842,842 : Provision of services to the community as a whole,8423,8423 : Justice and judicial activities,84230,84230 : Justice and judicial activities,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,842,842 : Provision of services to the community as a whole,8424,8424 : Public order and safety activities,84240,84240 : Public order and safety activities,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,842,842 : Provision of services to the community as a whole,8425,8425 : Fire service activities,84250,84250 : Fire service activities,84,O,O (84),Public administration and defence
84,84 : Public administration and defence; compulsory social security,843,843 : Compulsory social security activities,8430,8430 : Compulsory social security activities,84300,84300 : Compulsory social security activities,84,O,O (84),Public administration and defence
85,85 : Education,851,851 : Pre-primary education,8510,8510 : Pre-primary education,85100,85100 : Pre-primary education,85,P,P (85),Education
85,85 : Education,852,852 : Primary education,8520,8520 : Primary education,85200,85200 : Primary education,85,P,P (85),Education
85,85 : Education,853,853 : Secondary education,8531,8531 : General secondary education,85310,85310 : General secondary education,85,P,P (85),Education
85,85 : Education,853,853 : Secondary education,8532,8532 : Technical and vocational secondary education,85320,85320 : Technical and vocational secondary education,85,P,P (85),Education
85,85 : Education,854,854 : Higher education,8541,8541 : Post-secondary non-tertiary education,85410,85410 : Post-secondary non-tertiary education,85,P,P (85),Education
85,85 : Education,854,854 : Higher education,8542,8542 : Tertiary education,85421,85421 : First-degree level higher education,85,P,P (85),Education
85,85 : Education,854,854 : Higher education,8542,8542 : Tertiary education,85422,85422 : Post-graduate level higher education,85,P,P (85),Education
85,85 : Education,855,855 : Other education,8551,8551 : Sports and recreation education,85510,85510 : Sports and recreation education,85,P,P (85),Education
85,85 : Education,855,855 : Other education,8552,8552 : Cultural education,85520,85520 : Cultural education,85,P,P (85),Education
85,85 : Education,855,855 : Other education,8553,8553 : Driving school activities,85530,85530 : Driving school activities,85,P,P (85),Education
85,85 : Education,855,855 : Other education,8559,8559 : Other education n.e.c.,85590,85590 : Other education nec,85,P,P (85),Education
85,85 : Education,856,856 : Educational support activities,8560,8560 : Educational support activities,85600,85600 : Educational support activities,85,P,P (85),Education
86,86 : Human health activities,861,861 : Hospital activities,8610,8610 : Hospital activities,86101,86101 : Hospital activities,86,Q,Q (86-88),Human health and social work activities
86,86 : Human health activities,861,861 : Hospital activities,8610,8610 : Hospital activities,86102,86102 : Medical nursing home activities,86,Q,Q (86-88),Human health and social work activities
86,86 : Human health activities,862,862 : Medical and dental practice activities,8621,8621 : General medical practice activities,86210,86210 : General medical practice activities,86,Q,Q (86-88),Human health and social work activities
86,86 : Human health activities,862,862 : Medical and dental practice activities,8622,8622 : Specialist medical practice activities,86220,86220 : Specialist medical practice activities,86,Q,Q (86-88),Human health and social work activities
86,86 : Human health activities,862,862 : Medical and dental practice activities,8623,8623 : Dental practice activities,86230,86230 : Dental practice activities,86,Q,Q (86-88),Human health and social work activities
86,86 : Human health activities,869,869 : Other human health activities,8690,8690 : Other human health activities,86900,86900 : Other human health activities,86,Q,Q (86-88),Human health and social work activities
87,87 : Residential care activities,871,871 : Residential nursing care activities,8710,8710 : Residential nursing care activities,87100,87100 : Residential nursing care activities,87,Q,Q (86-88),Human health and social work activities
87,87 : Residential care activities,872,"872 : Residential care activities for learning disabilities, mental health and substance abuse",8720,"8720 : Residential care activities for learning disabilities, mental health and substance abuse",87200,"87200 : Residential care activities for learning disabilities, mental health and substance abuse",87,Q,Q (86-88),Human health and social work activities
87,87 : Residential care activities,873,873 : Residential care activities for the elderly and disabled,8730,8730 : Residential care activities for the elderly and disabled,87300,87300 : Residential care activities for the elderly and disabled,87,Q,Q (86-88),Human health and social work activities
87,87 : Residential care activities,879,879 : Other residential care activities,8790,8790 : Other residential care activities,87900,87900 : Other residential care activities,87,Q,Q (86-88),Human health and social work activities
88,88 : Social work activities without accommodation,881,881 : Social work activities without accommodation for the elderly and disabled,8810,8810 : Social work activities without accommodation for the elderly and disabled,88100,88100 : Social work activities without accommodation for the elderly and disabled,88,Q,Q (86-88),Human health and social work activities
88,88 : Social work activities without accommodation,889,889 : Other social work activities without accommodation,8891,8891 : Child day-care activities,88910,88910 : Child day-care activities,88,Q,Q (86-88),Human health and social work activities
88,88 : Social work activities without accommodation,889,889 : Other social work activities without accommodation,8899,8899 : Other social work activities without accommodation n.e.c.,88990,88990 : Other social work activities without accommodation nec,88,Q,Q (86-88),Human health and social work activities
90,"90 : Creative, arts and entertainment activities",900,"900 : Creative, arts and entertainment activities",9001,9001 : Performing arts,90010,90010 : Performing arts,90,R,R (90-93),"Arts, entertainment and recreation"
90,"90 : Creative, arts and entertainment activities",900,"900 : Creative, arts and entertainment activities",9002,9002 : Support activities to performing arts,90020,90020 : Support activities to performing arts,90,R,R (90-93),"Arts, entertainment and recreation"
90,"90 : Creative, arts and entertainment activities",900,"900 : Creative, arts and entertainment activities",9003,9003 : Artistic creation,90030,90030 : Artistic creation,90,R,R (90-93),"Arts, entertainment and recreation"
90,"90 : Creative, arts and entertainment activities",900,"900 : Creative, arts and entertainment activities",9004,9004 : Operation of arts facilities,90040,90040 : Operation of arts facilities,90,R,R (90-93),"Arts, entertainment and recreation"
91,"91 : Libraries, archives, museums and other cultural activities",910,"910 : Libraries, archives, museums and other cultural activities",9101,9101 : Library and archive activities,91011,91011 : Library activities,91,R,R (90-93),"Arts, entertainment and recreation"
91,"91 : Libraries, archives, museums and other cultural activities",910,"910 : Libraries, archives, museums and other cultural activities",9101,9101 : Library and archive activities,91012,91012 : Archive activities,91,R,R (90-93),"Arts, entertainment and recreation"
91,"91 : Libraries, archives, museums and other cultural activities",910,"910 : Libraries, archives, museums and other cultural activities",9102,9102 : Museum activities,91020,91020 : Museum activities,91,R,R (90-93),"Arts, entertainment and recreation"
91,"91 : Libraries, archives, museums and other cultural activities",910,"910 : Libraries, archives, museums and other cultural activities",9103,9103 : Operation of historical sites and buildings and similar visitor attractions,91030,91030 : Operation of historical sites and buildings and similar visitor attractions,91,R,R (90-93),"Arts, entertainment and recreation"
91,"91 : Libraries, archives, museums and other cultural activities",910,"910 : Libraries, archives, museums and other cultural activities",9104,9104 : Botanical and zoological gardens and nature reserve activities,91040,91040 : Botanical and zoological gardens and nature reserve activities,91,R,R (90-93),"Arts, entertainment and recreation"
